image_id,image_path,wear_class,wear_label,tread_depth_mm,feature_tread_spread,feature_center_edge_gap,crack_detected,groove_visible,surface_texture,confidence
IMG20260330124145 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124145 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124212 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124212 - Viren Viren.jpg,0,center_wear,7.1525,0.28,1.125,0,True,uneven,0.95
IMG20260330124240 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124240 - Viren Viren.jpg,0,center_wear,7.317499999999999,0.26,0.735,0,True,uneven,0.95
IMG20260330124317 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124317 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124343 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124343 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124435 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124435 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124500 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124500 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124528 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124528 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124552 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124552 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124623 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124623 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124648 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124648 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124751 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124751 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124820 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124820 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330124855 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124855 - Viren Viren.jpg,2,uneven_wear,3.606666666666667,0.45666668,0.45666668,0,True,uneven,0.95
IMG20260330124919 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330124919 - Viren Viren.jpg,2,uneven_wear,3.2099999999999995,0.31,0.31,0,True,uneven,0.95
IMG20260330125033 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125033 - Viren Viren.jpg,3,even,4.543333333333334,0.15333334,0.15333334,0,True,smooth,0.95
IMG20260330125055 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125055 - Viren Viren.jpg,3,even,3.2600000000000002,0.09,0.09,0,True,smooth,0.95
IMG20260330125113 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125113 - Viren Viren.jpg,2,uneven_wear,2.8666666666666667,0.25666666,0.25666666,0,True,uneven,0.95
IMG20260330125139 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125139 - Viren Viren.jpg,0,center_wear,3.7849999999999997,0.13,0.74,0,True,uneven,0.95
IMG20260330125214 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125214 - Viren Viren.jpg,4,one_sided_wear,3.0725,1.26,0.025,0,True,uneven,0.95
IMG20260330125302 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125302 - Viren Viren.jpg,3,even,2.146666666666667,0.22666667,0.22666667,0,True,smooth,0.95
IMG20260330125329 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125329 - Viren Viren.jpg,3,even,2.7874999999999996,0.09,0.345,0,True,smooth,0.95
IMG20260330125535 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125535 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125538 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125538 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125542 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125542 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125546 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125546 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125556 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125556 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125600 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125600 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125611 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125611 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125615 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125615 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125619 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125619 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125621 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125621 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125635 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125635 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125638 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125638 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125643 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125643 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125647 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125647 - Viren Viren.jpg,3,even,8.0,0.0,0.0,0,True,smooth,0.95
IMG20260330125806 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125806 - Viren Viren.jpg,0,center_wear,2.2775,0.61,0.505,0,True,uneven,0.95
IMG20260330125900 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125900 - Viren Viren.jpg,2,uneven_wear,4.615,0.27,-0.02,0,True,uneven,0.95
IMG20260330125938 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330125938 - Viren Viren.jpg,2,uneven_wear,6.026666666666666,0.15666667,0.15666667,0,True,uneven,0.95
IMG20260330130000 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260330130000 - Viren Viren.jpg,2,uneven_wear,3.1399999999999997,0.46,-0.44,0,True,uneven,0.95
IMG20260402103749 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402103749 - Viren Viren.jpg,3,even,1.9566666666666663,0.036666665,0.036666665,0,True,smooth,0.95
IMG20260402103834 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402103834 - Viren Viren.jpg,0,center_wear,2.1775,0.28,1.155,0,True,uneven,0.95
IMG20260402103903 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402103903 - Viren Viren.jpg,0,center_wear,3.775,0.26,0.75,0,True,uneven,0.95
IMG20260402103930 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402103930 - Viren Viren.jpg,2,uneven_wear,5.1875,0.21,0.425,0,True,uneven,0.95
IMG20260402103954 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402103954 - Viren Viren.jpg,0,center_wear,2.8875,0.12,0.555,0,True,uneven,0.95
IMG20260402104019 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402104019 - Viren Viren.jpg,0,center_wear,3.3099999999999996,0.19,0.59,0,True,uneven,0.95
IMG20260402104055 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402104055 - Viren Viren.jpg,2,uneven_wear,4.483333333333333,0.44666666,-0.44666666,0,True,uneven,0.95
IMG20260402104122 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402104122 - Viren Viren.jpg,0,center_wear,6.025,0.07,0.62,0,True,uneven,0.95
IMG20260402104209 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402104209 - Viren Viren.jpg,3,even,6.0575,0.17,-0.095,0,True,smooth,0.95
IMG20260402104251 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402104251 - Viren Viren.jpg,3,even,3.686666666666666,0.30666667,0.30666667,0,True,smooth,0.95
IMG20260402104320 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402104320 - Viren Viren.jpg,2,uneven_wear,4.596666666666667,0.28333333,-0.28333333,0,True,uneven,0.95
IMG20260402104401 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402104401 - Viren Viren.jpg,2,uneven_wear,3.866666666666667,0.28666666,0.28666666,0,True,uneven,0.95
IMG20260402104429 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402104429 - Viren Viren.jpg,3,even,4.93,0.05,-0.05,0,True,smooth,0.95
IMG20260402104452 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402104452 - Viren Viren.jpg,3,even,5.396666666666667,0.19666667,0.19666667,0,True,smooth,0.95
IMG20260402105926 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402105926 - Viren Viren.jpg,2,uneven_wear,3.4325,0.54,0.385,0,True,uneven,0.95
IMG20260402110056 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110056 - Viren Viren.jpg,0,center_wear,7.227499999999999,0.19,0.925,0,True,uneven,0.95
IMG20260402110125 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110125 - Viren Viren.jpg,3,even,6.157500000000001,0.41,0.125,0,True,smooth,0.95
IMG20260402110152 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110152 - Viren Viren.jpg,2,uneven_wear,5.137500000000001,0.01,0.465,0,True,uneven,0.95
IMG20260402110219 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110219 - Viren Viren.jpg,3,even,2.975,0.43,0.14,0,True,smooth,0.95
IMG20260402110241 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110241 - Viren Viren.jpg,2,uneven_wear,4.09,0.32,0.38,0,True,uneven,0.95
IMG20260402110317 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110317 - Viren Viren.jpg,2,uneven_wear,6.87,0.1,-0.1,0,True,uneven,0.95
IMG20260402110351 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110351 - Viren Viren.jpg,4,one_sided_wear,6.4175,1.21,0.485,0,True,uneven,0.95
IMG20260402110418 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110418 - Viren Viren.jpg,2,uneven_wear,5.4975000000000005,0.22,0.455,0,True,uneven,0.95
IMG20260402110445 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110445 - Viren Viren.jpg,3,even,5.9,0.07,0.37,0,True,smooth,0.95
IMG20260402110513 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110513 - Viren Viren.jpg,3,even,3.9625,0.38,0.185,0,True,smooth,0.95
IMG20260402110540 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110540 - Viren Viren.jpg,2,uneven_wear,4.623333333333334,0.053333335,0.053333335,0,True,uneven,0.95
IMG20260402110605 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110605 - Viren Viren.jpg,3,even,4.2575,0.15,-0.155,0,True,smooth,0.95
IMG20260402110708 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110708 - Viren Viren.jpg,3,even,4.4750000000000005,0.2,0.19,0,True,smooth,0.95
IMG20260402110743 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110743 - Viren Viren.jpg,2,uneven_wear,4.1375,0.64,0.095,0,True,uneven,0.95
IMG20260402110807 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110807 - Viren Viren.jpg,3,even,3.9050000000000002,0.44,0.05,0,True,smooth,0.95
IMG20260402110833 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110833 - Viren Viren.jpg,0,center_wear,5.445,0.2,0.91,0,True,uneven,0.95
IMG20260402110930 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402110930 - Viren Viren.jpg,0,center_wear,5.7675,0.12,0.655,0,True,uneven,0.95
IMG20260402111001 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111001 - Viren Viren.jpg,0,center_wear,5.959999999999999,0.02,0.78,0,True,uneven,0.95
IMG20260402111023 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111023 - Viren Viren.jpg,0,center_wear,5.9025,0.41,0.855,0,True,uneven,0.95
IMG20260402111050 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111050 - Viren Viren.jpg,1,edge_wear,4.79,1.15,-1.15,0,True,uneven,0.95
IMG20260402111110 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111110 - Viren Viren.jpg,3,even,3.9425,0.24,0.125,0,True,smooth,0.95
IMG20260402111137 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111137 - Viren Viren.jpg,2,uneven_wear,2.8866666666666667,0.14333333,-0.14333333,0,True,uneven,0.95
IMG20260402111159 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111159 - Viren Viren.jpg,2,uneven_wear,3.47,0.01,0.01,0,True,uneven,0.95
IMG20260402111223 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111223 - Viren Viren.jpg,3,even,3.576666666666666,0.046666667,0.046666667,0,True,smooth,0.95
IMG20260402111251 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111251 - Viren Viren.jpg,2,uneven_wear,5.55,0.4,0.4,0,True,uneven,0.95
IMG20260402111315 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111315 - Viren Viren.jpg,0,center_wear,5.8225,1.66,1.265,0,True,uneven,0.95
IMG20260402111346 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111346 - Viren Viren.jpg,2,uneven_wear,6.616666666666667,0.40666667,0.40666667,0,True,uneven,0.95
IMG20260402111443 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111443 - Viren Viren.jpg,2,uneven_wear,3.5025,0.32,0.365,0,True,uneven,0.95
IMG20260402111501 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111501 - Viren Viren.jpg,2,uneven_wear,5.669999999999999,0.35,0.29,0,True,uneven,0.95
IMG20260402111546 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111546 - Viren Viren.jpg,2,uneven_wear,3.7824999999999998,0.75,0.155,0,True,uneven,0.95
IMG20260402111613 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111613 - Viren Viren.jpg,1,edge_wear,4.5024999999999995,1.01,-0.725,0,True,uneven,0.95
IMG20260402111638 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111638 - Viren Viren.jpg,0,center_wear,4.717499999999999,0.96,0.855,0,True,uneven,0.95
IMG20260402111701 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111701 - Viren Viren.jpg,0,center_wear,5.58,0.33,0.81,0,True,uneven,0.95
IMG20260402111822 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111822 - Viren Viren.jpg,5,critical_wear,0.8866666666666667,0.19666667,0.19666667,0,True,uneven,0.95
IMG20260402111848 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111848 - Viren Viren.jpg,5,critical_wear,0.41,0.07,0.07,0,True,uneven,0.95
IMG20260402111938 - Viren Viren.jpg,C:\Users\user\OneDrive\Desktop\New folder (2)\New folder\smart-tire-analyzer\dataset\raw\tread_images\IMG20260402111938 - Viren Viren.jpg,0,center_wear,7.890000000000001,0.45,0.63,0,True,uneven,0.95
